f1-F,f2-F,f3-F,f4-F,f5-F,f6-F,f7-F,f8-F,f9-F,f10-F,f11-F,f12-F,f13-F,f14-F,f15-F,f16-F,f17-F,f18-F,f19-F,f20-F,f21-F,f22-F,f23-F,f24-F,f25-F,f1-LT,f2-LT,f3-LT,f4-LT,f5-LT,f6-LT,f7-LT,f8-LT,f9-LT,f10-LT,f11-LT,f12-LT,f13-LT,f14-LT,f15-LT,f16-LT,f17-LT,f18-LT,f19-LT,f20-LT,f21-LT,f22-LT,f23-LT,f24-LT,f25-LT,f1-RT,f2-RT,f3-RT,f4-RT,f5-RT,f6-RT,f7-RT,f8-RT,f9-RT,f10-RT,f11-RT,f12-RT,f13-RT,f14-RT,f15-RT,f16-RT,f17-RT,f18-RT,f19-RT,f20-RT,f21-RT,f22-RT,f23-RT,f24-RT,f25-RT,f1-C,f2-C,f3-C,f4-C,f5-C,f6-C,f7-C,f8-C,f9-C,f10-C,f11-C,f12-C,f13-C,f14-C,f15-C,f16-C,f17-C,f18-C,f19-C,f20-C,f21-C,f22-C,f23-C,f24-C,f25-C,f1-PO,f2-PO,f3-PO,f4-PO,f5-PO,f6-PO,f7-PO,f8-PO,f9-PO,f10-PO,f11-PO,f12-PO,f13-PO,f14-PO,f15-PO,f16-PO,f17-PO,f18-PO,f19-PO,f20-PO,f21-PO,f22-PO,f23-PO,f24-PO,f25-PO,label
0.20892045,0.002592175,0.004852001,0.005212072,0.00468073,0.004004459,0.003237954,0.003145041,0.003268826,0.001284148,0.001591182,0.001315137,0.001570349,0.002343081,0.002392179,0.002181703,0.002310898,0.001717692,0.002015253,0.005295251,0.008919849,0.006659086,0.005590928,0.002998149,0.002953827,0.11558509,0.001850416,0.00291742,0.003145366,0.002907071,0.002583311,0.002126907,0.002130612,0.002220597,0.000866642,0.001046827,0.00088461,0.001121773,0.001662913,0.001700519,0.001489366,0.001589403,0.001161246,0.001387898,0.003364356,0.005572591,0.003950256,0.003365647,0.00200983,0.002193563,0.072733968,0.000917736,0.001696848,0.001816356,0.001634699,0.001408759,0.001138481,0.001114234,0.001127477,0.000468401,0.000557156,0.000463591,0.000558181,0.000820531,0.000834176,0.000756153,0.000802488,0.000600718,0.000713478,0.001844219,0.003054373,0.002299211,0.001934907,0.001048996,0.001038615,0.094790258,0.002114894,0.002718641,0.002882279,0.00277868,0.002656943,0.002215376,0.002354396,0.002171964,0.001080924,0.001070088,0.000950493,0.001303448,0.001808732,0.00181868,0.001497682,0.001623656,0.001207856,0.001547205,0.003240148,0.00478808,0.003351234,0.002949432,0.002080176,0.002505274,0.015218905,0.000298784,0.000414749,0.000446613,0.000422967,0.000389181,0.000324173,0.000333683,0.000339679,0.00013922,0.00015906,0.000137265,0.000181829,0.000265056,0.000270299,0.000229592,0.000246639,0.000179408,0.000219416,0.000496235,0.000797071,0.000547183,0.000473133,0.000308962,0.000359992,1
0.44258621,0.004808127,0.012819001,0.013782826,0.011490624,0.009263201,0.007772004,0.006332119,0.005346042,0.004364314,0.003347406,0.003639407,0.002971605,0.002376818,0.002358501,0.003285904,0.002612094,0.002241763,0.003674686,0.003244993,0.009835284,0.010458576,0.005169631,0.003400978,0.002361528,0.2442898,0.002996104,0.00732327,0.007969429,0.006650758,0.005322473,0.004530462,0.003821032,0.003234769,0.002623353,0.001961166,0.0022711,0.001894547,0.001456388,0.001550971,0.00224067,0.00169485,0.001476815,0.002348627,0.002175509,0.005686588,0.006067338,0.003080285,0.002087948,0.001494566,0.1540814,0.001682005,0.004475749,0.004809206,0.004013144,0.003228813,0.002713388,0.002214335,0.001884564,0.001513344,0.001170079,0.001265708,0.001045301,0.000828902,0.000835195,0.001155414,0.00091461,0.000801542,0.001288498,0.001130169,0.003402353,0.003637416,0.001823883,0.001200684,0.00083277,0.19970371,0.002899477,0.006378978,0.007012495,0.005894162,0.004617054,0.004038342,0.00357263,0.003174158,0.002322426,0.001771536,0.002131164,0.001927711,0.001362019,0.001672524,0.002405953,0.001711265,0.001666727,0.002356333,0.002203176,0.004727444,0.005248234,0.002992212,0.002093439,0.001530313,0.032095201,0.000437792,0.000996119,0.001094379,0.000915143,0.000726025,0.00062682,0.000544684,0.000466364,0.000369169,0.000272886,0.000330091,0.00028307,0.000209419,0.000238248,0.000349856,0.000255108,0.000229297,0.000350351,0.000332969,0.000772504,0.000832147,0.000439286,0.000304824,0.000222749,1
1.2461834,0.005651477,0.016419109,0.017189428,0.014573875,0.011575233,0.009420788,0.007607578,0.005181767,0.005027002,0.004113152,0.003429243,0.003135105,0.002623968,0.002470998,0.002591671,0.002755333,0.003795342,0.003097259,0.00333275,0.006431686,0.005432505,0.00327945,0.002678902,0.002696194,0.68743777,0.003328797,0.009297191,0.009765883,0.008336,0.006663256,0.005517256,0.004418993,0.002968027,0.00296549,0.00249155,0.002106737,0.001972597,0.001694226,0.001632505,0.001793628,0.001876412,0.002550181,0.001953652,0.002014646,0.00379017,0.003261781,0.002027274,0.001759567,0.001794575,0.43368688,0.001988067,0.005721039,0.005993867,0.005080832,0.004042148,0.003296767,0.002650959,0.001807148,0.001762684,0.001432472,0.001202136,0.001102501,0.000934343,0.000869514,0.000913234,0.000962165,0.001333639,0.001096818,0.001163316,0.002243618,0.001888023,0.001152611,0.0009443,0.000940628,0.56005126,0.003142932,0.00790277,0.008377041,0.007200214,0.005862754,0.005016834,0.003876088,0.002574024,0.002750731,0.002283718,0.002033766,0.001980887,0.001849107,0.001715096,0.001966202,0.001950226,0.002698128,0.00203756,0.001867114,0.003403317,0.002923949,0.001996898,0.001854915,0.001820538,0.090222433,0.000468798,0.001251557,0.001319774,0.001132901,0.000912473,0.000768516,0.000608171,0.000404048,0.000416516,0.000354556,0.000305306,0.000291915,0.00025858,0.000249966,0.000283181,0.000290847,0.000394237,0.000291793,0.000286973,0.000528601,0.000459809,0.000296002,0.000268842,0.000273806,1
0.8763569,0.005606544,0.023261152,0.02398397,0.020036548,0.015962049,0.012638448,0.009752707,0.010882867,0.006552113,0.006912739,0.006171531,0.005435528,0.004356351,0.004162399,0.003963345,0.003313304,0.003035711,0.003900224,0.002919876,0.008444743,0.007844616,0.005555671,0.005165318,0.002579866,0.48326889,0.003386928,0.013230811,0.013552285,0.011262208,0.008965986,0.007099023,0.005547559,0.006540912,0.003859229,0.004247416,0.003899982,0.003447787,0.002757252,0.002723909,0.002610617,0.002168976,0.001933763,0.002362035,0.001787314,0.005046429,0.004604474,0.003323542,0.003139377,0.001610429,0.30505216,0.001961886,0.008103258,0.00835627,0.006981423,0.005563252,0.004413048,0.003416232,0.003764254,0.002315571,0.002413167,0.002160017,0.001893048,0.001523734,0.001467499,0.001394935,0.001164808,0.001062798,0.001355441,0.001042723,0.002954413,0.002727197,0.001940969,0.001800464,0.000913432,0.39419028,0.003182371,0.011292511,0.011483409,0.009484029,0.007558235,0.006060863,0.004911089,0.005701827,0.003743613,0.004006071,0.003835332,0.00331482,0.002706386,0.002865492,0.002738613,0.002251137,0.00191884,0.002137448,0.001898602,0.004682331,0.004028722,0.003062032,0.002902441,0.00166358,0.063426487,0.000483582,0.001787644,0.001820791,0.001506141,0.00119877,0.000951463,0.000754901,0.000917739,0.000546505,0.000612719,0.000576005,0.000507926,0.000407415,0.00041525,0.00039902,0.000329779,0.000287321,0.000335241,0.00026374,0.000714242,0.000637444,0.000470032,0.000448355,0.000238724,1
0.6486122,0.006039592,0.020029705,0.020582799,0.01782879,0.015169637,0.011481223,0.009119097,0.009519456,0.005683438,0.005654019,0.004942787,0.004795523,0.003836514,0.003682899,0.003180468,0.003169741,0.00283318,0.002833861,0.004366855,0.005791896,0.011460668,0.0080087,0.004523388,0.004320283,0.35752767,0.003687279,0.011483511,0.011789738,0.010314822,0.008941557,0.006635233,0.005311097,0.005661252,0.003400384,0.003308079,0.003040372,0.003074222,0.002436993,0.002308446,0.001989818,0.002011106,0.001786777,0.001790532,0.00274412,0.00342204,0.006622861,0.004630106,0.002794132,0.002682776,0.22584349,0.002115818,0.006982902,0.007180775,0.006226635,0.005291136,0.004012888,0.003178914,0.003310541,0.001997052,0.00196727,0.001732588,0.00168184,0.001350784,0.001285709,0.001113324,0.001104912,0.00099616,0.000997555,0.001525962,0.002028148,0.003993565,0.002795878,0.001569894,0.001501608,0.29209098,0.003524871,0.009947262,0.010248397,0.009135432,0.008025001,0.005898445,0.004684717,0.005040042,0.003240074,0.002898776,0.002937354,0.003095892,0.002483428,0.002221841,0.001939795,0.001943303,0.001796537,0.001814075,0.002661645,0.003153879,0.005773228,0.004086907,0.002563838,0.002496189,0.046924211,0.000531451,0.001563842,0.001605696,0.001418758,0.001247132,0.000912697,0.000732934,0.000792556,0.000484178,0.000457218,0.000440973,0.000459656,0.000363544,0.000338006,0.000291809,0.000296615,0.00026481,0.000266045,0.000402967,0.000480472,0.000907501,0.000636147,0.000402089,0.000388237,1
0.32926407,0.002813981,0.008753083,0.009264912,0.007786658,0.006631508,0.005356304,0.004727841,0.004084216,0.002910418,0.003340032,0.002181916,0.002103226,0.001863678,0.001514482,0.001817309,0.0017942,0.00207727,0.002149127,0.003461358,0.005176584,0.006162489,0.003993376,0.003619053,0.003420022,0.18219775,0.001785539,0.005093493,0.00543443,0.004668841,0.004028626,0.003314275,0.003068901,0.002566869,0.001942737,0.002267607,0.001468129,0.001431504,0.00120826,0.001035266,0.001294284,0.001260227,0.001401991,0.001478025,0.002332757,0.00329743,0.003714404,0.00240921,0.002194189,0.002108914,0.11459175,0.000993919,0.003050262,0.003227202,0.002728249,0.002318164,0.001878319,0.001666787,0.001419181,0.001040326,0.00117262,0.000776423,0.000748597,0.000652067,0.000540197,0.000648764,0.000638542,0.000725144,0.000766289,0.001211699,0.001792929,0.002144547,0.001423002,0.001283539,0.001200843,0.14908995,0.001847329,0.00447841,0.004809306,0.004385468,0.003784925,0.0032279,0.003206272,0.002414988,0.002209617,0.002409532,0.001646096,0.001619607,0.001214574,0.001185638,0.001527207,0.001455705,0.001443857,0.001696858,0.002431216,0.003090304,0.003370636,0.002500521,0.002229922,0.002061587,0.023982638,0.000267051,0.000702098,0.000753682,0.000663707,0.000577024,0.000483054,0.000465294,0.000374701,0.000304057,0.000352578,0.000229922,0.000225821,0.000181635,0.000164073,0.000210227,0.000202529,0.000215994,0.000235008,0.000360016,0.000484432,0.000526032,0.000350894,0.000319023,0.000307017,1
0.32423872,0.003481701,0.007472555,0.008424098,0.00680326,0.005490906,0.004756404,0.004095181,0.002767182,0.002773747,0.002362452,0.002255014,0.001663656,0.001598607,0.001917463,0.002212761,0.002238009,0.002440027,0.002299051,0.002151723,0.00408345,0.00856004,0.004541358,0.003278712,0.003000107,0.17907682,0.00237715,0.004680468,0.00526292,0.004296842,0.003454421,0.003058442,0.002780922,0.001741258,0.001755815,0.00158515,0.001605639,0.001138054,0.001100301,0.001375306,0.001670437,0.001613078,0.001724334,0.001625153,0.001505703,0.002368418,0.005199289,0.003033497,0.0023268,0.002162557,0.11290193,0.001230669,0.002626231,0.002933756,0.002382343,0.001918828,0.001662737,0.00143976,0.000978344,0.000956369,0.000825433,0.000795994,0.000587406,0.000563643,0.000672876,0.000785759,0.000793118,0.000848815,0.000817683,0.000771585,0.001454472,0.002969975,0.001570012,0.001142343,0.001053215,0.14671806,0.002615056,0.004665892,0.004982237,0.004234938,0.00335498,0.003038005,0.002974438,0.001797715,0.001594412,0.001631177,0.001809735,0.001247718,0.001204354,0.001520785,0.002000976,0.001862691,0.001816302,0.001879996,0.001789317,0.002369287,0.004674631,0.002952797,0.002476011,0.002403949,0.023547098,0.000373273,0.000689938,0.000766728,0.000634721,0.000507714,0.000456739,0.000433027,0.000259184,0.000255549,0.000243495,0.000258202,0.000178734,0.00017323,0.000220966,0.000278763,0.000262099,0.000272535,0.000261982,0.000243098,0.000334501,0.000738257,0.000459855,0.000369201,0.000348574,1
0.75425524,0.006530765,0.018475359,0.017168986,0.015044345,0.012927094,0.009912764,0.008820807,0.005145892,0.007150706,0.005049619,0.004243726,0.00375278,0.002817584,0.002404756,0.002428224,0.003493189,0.004385665,0.005132987,0.005412113,0.006468944,0.006690479,0.003897336,0.004180349,0.005677726,0.41638988,0.004270019,0.010869458,0.009762795,0.008720706,0.007749605,0.00589279,0.005329527,0.003076619,0.004458301,0.003186476,0.002677079,0.002406385,0.001769917,0.001516069,0.001575569,0.002497887,0.003124296,0.003591947,0.003625571,0.003942978,0.003896154,0.002396245,0.002757615,0.003530039,0.26249447,0.002296564,0.006437839,0.005989002,0.005249673,0.004521526,0.003472354,0.003061769,0.001852339,0.002462848,0.001773741,0.001488924,0.001316566,0.000991025,0.000848239,0.000851305,0.00123083,0.00153906,0.001780403,0.001897552,0.002254166,0.00234044,0.001395634,0.001472271,0.001960672,0.33961996,0.004433293,0.009675135,0.008404603,0.007698731,0.007204681,0.005477903,0.004775556,0.003343592,0.003954831,0.003189428,0.002662389,0.002427921,0.00177643,0.001549242,0.001600951,0.002802827,0.003438035,0.003704274,0.003787237,0.003649973,0.003512499,0.002590476,0.002905162,0.003169372,0.054688964,0.000648892,0.001511882,0.001321013,0.001200174,0.001099292,0.000831794,0.000753984,0.000450388,0.000640744,0.000471966,0.000395929,0.000359989,0.000261665,0.000225402,0.000237463,0.000402037,0.000500003,0.000562843,0.000558191,0.000564166,0.000539934,0.000355815,0.000422162,0.000507698,1
0.003766355,0.001764802,0.001350266,0.00209923,0.001411454,0.001545821,0.00211554,0.001288928,0.002186016,0.002479267,0.001739479,0.003838679,0.00309059,0.001377801,0.001784613,0.004266623,0.003295133,0.002507788,0.002595353,0.002327466,0.001465736,0.002365217,0.001637096,0.003620308,0.00218059,0.000560383,0.000262579,0.000200901,0.000312337,0.000210005,0.000229997,0.000314764,0.000191775,0.000325249,0.000368881,0.000258811,0.000571143,0.000459838,0.000204998,0.000265526,0.000634816,0.000490271,0.000373125,0.000386153,0.000346296,0.000218082,0.000351912,0.000243578,0.000538653,0.000324442,0.001958541,0.000917714,0.000702151,0.00109162,0.00073397,0.000803842,0.001100101,0.000670255,0.001136749,0.001289243,0.000904546,0.00199615,0.001607136,0.00071647,0.000928016,0.002218685,0.001713501,0.001304074,0.001349609,0.001210305,0.000762197,0.001229936,0.000851306,0.001882595,0.001133928,0.001410262,0.000660807,0.000505589,0.000786029,0.0005285,0.000578812,0.000792136,0.000482622,0.000818525,0.000928329,0.000651325,0.001437342,0.00115723,0.000515899,0.000668225,0.00159758,0.001233819,0.000939008,0.000971796,0.000871489,0.000548826,0.000885624,0.000612989,0.001355576,0.000816493,0.001264478,0.000592497,0.000453325,0.000704775,0.000473868,0.000518979,0.00071025,0.000432732,0.000733911,0.000832364,0.000583995,0.00128876,0.001037604,0.000462569,0.000599148,0.001432433,0.001106275,0.00084194,0.000871338,0.0007814,0.000492092,0.000794074,0.000549622,0.001215446,0.000732089,0
0.002452609,0.002103033,0.002601991,0.002692783,0.001738294,0.001813787,0.001833052,0.001830206,0.001819281,0.001622443,0.00215977,0.003608407,0.001896235,0.001443288,0.002394691,0.001690639,0.000802616,0.000698377,0.000925435,0.0021906,0.00217704,0.00162941,0.002728953,0.002963087,0.001784781,0.000364915,0.000312903,0.000387141,0.00040065,0.000258635,0.000269867,0.000272733,0.00027231,0.000270684,0.000241397,0.000321345,0.000536882,0.000282134,0.000214742,0.000356298,0.000251544,0.000119418,0.000103909,0.000137692,0.000325932,0.000323914,0.000242434,0.000406031,0.000440867,0.000265551,0.001275381,0.001093598,0.00135306,0.001400273,0.00090393,0.000943187,0.000953205,0.000951725,0.000946043,0.000843686,0.001123101,0.001876406,0.00098606,0.000750524,0.001245262,0.000879148,0.000417368,0.000363163,0.000481235,0.001139133,0.001132082,0.000847309,0.001419082,0.001540834,0.000928103,0.000918347,0.000787453,0.000974281,0.001008277,0.000650881,0.000679148,0.000686362,0.000685296,0.000681206,0.000607502,0.000808697,0.00135112,0.00071002,0.00054042,0.00089666,0.000633037,0.000300529,0.000261498,0.000346517,0.000820241,0.000815164,0.000610111,0.00102182,0.001109489,0.000668288,0.000823414,0.000706051,0.000873566,0.000904048,0.000583597,0.000608943,0.00061541,0.000614455,0.000610787,0.000544703,0.000725099,0.00121145,0.000636623,0.000484555,0.000803969,0.000567598,0.000269462,0.000234466,0.000310696,0.00073545,0.000730898,0.000547042,0.000916191,0.000994797,0.000599204,1
0.004643752,0.0034521,0.003704834,0.003906159,0.002301918,0.003214969,0.00448005,0.003767709,0.005262225,0.005086839,0.004606619,0.006332128,0.00478336,0.004581046,0.006298021,0.005499036,0.004793751,0.004085407,0.003164109,0.002427849,0.003743001,0.002687381,0.003901039,0.004600228,0.005391258,0.000690927,0.000513626,0.000551229,0.000581183,0.000342494,0.000478344,0.000666571,0.000560584,0.000782948,0.000756853,0.000685402,0.000942135,0.000711699,0.000681598,0.00093706,0.000818182,0.000713245,0.000607853,0.000470777,0.000361231,0.000556908,0.000399846,0.000580422,0.000684452,0.000802146,0.002414796,0.001795125,0.001926549,0.00203124,0.00119702,0.001671815,0.002329669,0.001959245,0.002736408,0.002645205,0.002395486,0.003292768,0.002487394,0.002382188,0.003275031,0.002859552,0.002492796,0.002124451,0.001645368,0.001262505,0.001946397,0.001397464,0.002028578,0.002392164,0.002803507,0.001738791,0.001292593,0.001387226,0.001462609,0.000861923,0.001203803,0.001677495,0.001410769,0.001970371,0.0019047,0.001724887,0.002370981,0.001791066,0.001715312,0.00235821,0.002059041,0.001794956,0.001529726,0.001184759,0.000909076,0.001401517,0.001006254,0.001460692,0.001722495,0.002018686,0.001559046,0.001158973,0.001243824,0.001311415,0.000772823,0.001079361,0.001504087,0.001264933,0.001766687,0.001707805,0.00154658,0.002125885,0.001605917,0.001537994,0.002114434,0.001846191,0.001609406,0.001371593,0.001062286,0.000815101,0.001256638,0.000902234,0.001309696,0.001544435,0.001810008,1
0.002499991,0.001492798,0.001396406,0.001803243,0.002517601,0.002954511,0.002246016,0.002900983,0.00263822,0.00373552,0.004111598,0.002049138,0.002739266,0.001372076,0.001915875,0.002167612,0.002798729,0.002312726,0.002141825,0.003703042,0.003375143,0.002728182,0.003440993,0.003325379,0.001995803,0.000371965,0.000222108,0.000207766,0.000268298,0.000374585,0.000439591,0.000334177,0.000431627,0.000392531,0.000555795,0.00061175,0.000304884,0.000407566,0.000204146,0.000285056,0.000322511,0.000416413,0.000344102,0.000318674,0.000550962,0.000502175,0.000405916,0.000511973,0.000494771,0.000296948,0.001300019,0.000776269,0.000726145,0.000937704,0.001309177,0.001536374,0.00116795,0.001508539,0.0013719,0.001942506,0.00213807,0.001065571,0.001424445,0.000713493,0.000996273,0.001127179,0.001455366,0.00120264,0.00111377,0.001925617,0.001755107,0.001418681,0.00178935,0.00172923,0.001037837,0.000936088,0.000558958,0.000522866,0.000675201,0.000942682,0.001106277,0.000840991,0.001086235,0.000987847,0.001398715,0.001539533,0.000767272,0.001025682,0.000513756,0.000717374,0.000811634,0.001047947,0.00086597,0.000801978,0.001386555,0.001263778,0.001021531,0.001288434,0.001245144,0.000747302,0.000839322,0.000501177,0.000468815,0.000605403,0.000845234,0.000991917,0.000754055,0.000973947,0.00088573,0.001254126,0.001380387,0.000687957,0.000919654,0.000460647,0.000643217,0.000727732,0.000939617,0.000776451,0.000719075,0.001243222,0.001133137,0.000915932,0.001155244,0.00111643,0.000670051,1
0.005105437,0.002860962,0.002973201,0.004455409,0.002892701,0.002725714,0.004058611,0.001954611,0.002243526,0.002283948,0.002575974,0.002828348,0.001865453,0.003668724,0.002273376,0.00144523,0.000942206,0.000690147,0.003006842,0.00297074,0.002094077,0.002741954,0.002071342,0.002244793,0.002384235,0.00075962,0.000425672,0.000442372,0.000662904,0.000430395,0.000405549,0.000603866,0.00029082,0.000333806,0.000339821,0.00038327,0.00042082,0.000277554,0.000545856,0.000338247,0.000215031,0.000140188,0.000102685,0.000447377,0.000442006,0.00031157,0.000407966,0.000308188,0.000333995,0.000354742,0.002654877,0.001487728,0.001546093,0.002316855,0.001504232,0.001417398,0.002110517,0.001016417,0.001166655,0.001187675,0.001339531,0.001470768,0.000970054,0.001907772,0.001182177,0.000751534,0.000489956,0.000358883,0.001563587,0.001544813,0.00108894,0.001425842,0.001077118,0.001167314,0.001239825,0.001911663,0.001071249,0.001113275,0.001668269,0.001083134,0.001020608,0.001519693,0.000731878,0.000840059,0.000855194,0.000964539,0.001059037,0.000698494,0.001373705,0.000851235,0.000541147,0.000352797,0.000258417,0.001125872,0.001112354,0.000784099,0.001026688,0.000775587,0.000840533,0.000892745,0.001714048,0.000960511,0.000998192,0.001495814,0.000971167,0.000915104,0.001362598,0.000656222,0.000753219,0.00076679,0.000864832,0.000949561,0.000626289,0.0012317,0.00076324,0.000485207,0.000316327,0.000231703,0.001009487,0.000997366,0.000703044,0.000920556,0.000695412,0.000753644,0.000800459,1
0.003650056,0.002270663,0.002767996,0.002114154,0.002228146,0.003281873,0.00344258,0.003458512,0.002828504,0.002682131,0.001767823,0.00294896,0.003131619,0.002651498,0.004539477,0.002846198,0.001355987,0.002356632,0.002282121,0.00258865,0.002932434,0.002648005,0.004187219,0.00292783,0.001719035,0.000543079,0.000337844,0.00041184,0.000314557,0.000331518,0.000488298,0.000512209,0.00051458,0.000420843,0.000399065,0.000263028,0.000438765,0.000465942,0.000394507,0.000675413,0.000423476,0.000201752,0.000350635,0.000339549,0.000385156,0.000436306,0.000393987,0.000623002,0.000435621,0.000255769,0.001898064,0.001180767,0.001439384,0.00109938,0.001158657,0.001706606,0.001790175,0.00179846,0.001470849,0.001394734,0.000919285,0.001533488,0.001628472,0.001378804,0.002360572,0.00148005,0.000705126,0.001225471,0.001186725,0.001346123,0.001524894,0.001376988,0.002177395,0.0015225,0.000893915,0.001366715,0.00085022,0.001036439,0.000791617,0.0008343,0.001228854,0.001289028,0.001294994,0.001059096,0.001004289,0.000661938,0.001104199,0.001172593,0.000992818,0.001699747,0.001065721,0.000507731,0.00088241,0.00085451,0.000969286,0.001098011,0.00099151,0.001567849,0.001096287,0.00064367,0.001225433,0.00076233,0.000929299,0.000709785,0.000748055,0.001101823,0.001155777,0.001161126,0.000949614,0.000900472,0.000593511,0.000990054,0.001051378,0.000890187,0.001524039,0.000955554,0.000455245,0.000791192,0.000766177,0.000869087,0.000984506,0.000889015,0.001405775,0.00098296,0.000577132,1
0.004694276,0.003542031,0.003386812,0.002713404,0.002107232,0.001802454,0.002202936,0.002503192,0.003478155,0.001653844,0.001923531,0.002945741,0.003780604,0.004774876,0.00495996,0.004134337,0.00397577,0.003121455,0.003557636,0.00319349,0.003217744,0.003287343,0.00348191,0.003218067,0.003027244,0.000698445,0.000527006,0.000503912,0.000403718,0.000313528,0.000268181,0.000327767,0.000372441,0.000517502,0.00024607,0.000286195,0.000438286,0.000562503,0.000710437,0.000737975,0.000615133,0.000591541,0.00046443,0.000529328,0.000475148,0.000478757,0.000489112,0.000518061,0.000478805,0.000450413,0.002441069,0.001841891,0.001761175,0.001410996,0.001095781,0.000937293,0.001145548,0.001301684,0.001808674,0.000860015,0.001000255,0.001531814,0.00196595,0.002482982,0.002579226,0.002149895,0.002067439,0.001623187,0.001850005,0.001660645,0.001673258,0.00170945,0.001810627,0.001673426,0.001574196,0.001757709,0.001326267,0.001268147,0.001015998,0.000789025,0.000674905,0.00082486,0.000937287,0.001302349,0.00061926,0.000720241,0.001102994,0.001415597,0.001787889,0.001857191,0.001548048,0.001488675,0.001168787,0.00133211,0.00119576,0.001204842,0.001230902,0.001303755,0.001204963,0.001133511,0.001576009,0.001189166,0.001137054,0.000910971,0.000707461,0.000605138,0.000739592,0.000840396,0.001167721,0.000555245,0.000645787,0.000988973,0.001269262,0.001603069,0.001665207,0.001388021,0.001334785,0.001047966,0.001194405,0.00107215,0.001080293,0.001103659,0.001168982,0.001080402,0.001016337,1
0.007870727,0.005847316,0.002612049,0.004658344,0.005310871,0.006550865,0.007810251,0.008643349,0.009267538,0.007020358,0.007070388,0.004929838,0.005577491,0.002268118,0.003734114,0.005897475,0.003401227,0.003503298,0.003420257,0.004361764,0.005305091,0.004075141,0.004006415,0.005759921,0.007415587,0.001171058,0.000870001,0.000388637,0.000693098,0.000790186,0.00097468,0.001162059,0.001286013,0.001378884,0.001044534,0.001051978,0.000733493,0.000829855,0.000337465,0.000555585,0.000877464,0.000506056,0.000521243,0.000508888,0.000648971,0.000789326,0.000606326,0.0005961,0.000856998,0.001103339,0.004092854,0.003040661,0.00135829,0.002422384,0.002761704,0.003406513,0.004061407,0.004494624,0.004819209,0.003650655,0.00367667,0.002563563,0.00290035,0.001179443,0.001941775,0.003066744,0.001768671,0.001821748,0.001778567,0.002268159,0.002758698,0.002119113,0.002083374,0.002995214,0.003856177,0.002947089,0.00218945,0.000978047,0.001744255,0.001988585,0.002452884,0.002924445,0.003236387,0.003470107,0.00262868,0.002647413,0.001845912,0.002088418,0.000849267,0.001398189,0.002208231,0.001273544,0.001311763,0.00128067,0.001633205,0.001986421,0.001525883,0.001500149,0.002156727,0.002776669,0.002642439,0.001963119,0.000876943,0.001563946,0.001783018,0.002199322,0.002622135,0.002901831,0.00311139,0.002356945,0.002373741,0.001655094,0.001872531,0.000761475,0.001253654,0.001979959,0.001141894,0.001176162,0.001148283,0.001464375,0.001781078,0.001368147,0.001345073,0.001933779,0.002489635,1
0.011294319,0.004369275,0.004137553,0.006610982,0.006842605,0.009321398,0.006322301,0.004671707,0.007002832,0.006865686,0.007473587,0.006681357,0.00713939,0.007002805,0.004755352,0.008481324,0.005541493,0.0041032,0.002933303,0.00373092,0.006189717,0.006420288,0.00893807,0.004879882,0.004741085,0.001680442,0.000650089,0.000615612,0.000983624,0.001018087,0.001386898,0.000940673,0.000695087,0.001041926,0.001021521,0.001111969,0.000994095,0.001062245,0.001041923,0.000707532,0.001261906,0.000824499,0.0006105,0.000436436,0.00055511,0.000920946,0.000955252,0.001329864,0.00072606,0.000705409,0.005873155,0.002272065,0.002151568,0.003437774,0.00355822,0.004847217,0.003287657,0.002429332,0.00364154,0.003570224,0.003886337,0.00347437,0.003712552,0.003641526,0.002472828,0.00441037,0.00288163,0.002133703,0.001525346,0.001940114,0.003218713,0.003338612,0.004647883,0.002537586,0.00246541,0.004229008,0.001636017,0.001549252,0.002475394,0.002562122,0.003490274,0.002367301,0.001749259,0.002622117,0.002570765,0.002798386,0.002501745,0.00267325,0.002622107,0.001780578,0.003175719,0.002074939,0.001536389,0.001098336,0.001396993,0.002317658,0.002403992,0.003346742,0.001827207,0.001775236,0.003791841,0.001466897,0.0013891,0.002219504,0.002297267,0.003129472,0.002122586,0.001568432,0.002351061,0.002305016,0.002509107,0.002243132,0.002396907,0.002351051,0.001596514,0.002847434,0.001860445,0.001377567,0.000984798,0.001252581,0.002078073,0.002155483,0.003000778,0.001638322,0.001591724,1
